Country,ISO3 Code,Date,Price (EUR/MWhe)
Bulgaria,BGR,30/11/2017,23.02
Croatia,HRV,30/11/2017,75.65
Czechia,CZE,30/11/2017,73.05
Denmark,DNK,30/11/2017,44.76
Estonia,EST,30/11/2017,44.29
Finland,FIN,30/11/2017,44.29
France,FRA,30/11/2017,75.91
Germany,DEU,30/11/2017,67.14
Greece,GRC,30/11/2017,74.44
Hungary,HUN,30/11/2017,74.42
Italy,ITA,30/11/2017,69.31
Latvia,LVA,30/11/2017,44.36
Lithuania,LTU,30/11/2017,45.75
Luxembourg,LUX,30/11/2017,67.14
Netherlands,NLD,30/11/2017,67.02
Norway,NOR,30/11/2017,44.14
Poland,POL,30/11/2017,46.92
Portugal,PRT,30/11/2017,70.1
Romania,ROU,30/11/2017,17.53
Serbia,SRB,30/11/2017,71.28
Slovakia,SVK,30/11/2017,73.05
Slovenia,SVN,30/11/2017,69.21
Spain,ESP,30/11/2017,70.1
Sweden,SWE,30/11/2017,44.36
Switzerland,CHE,30/11/2017,82.17
United Kingdom,GBR,30/11/2017,60.86
Austria,AUT,01/12/2017,48.32
Belgium,BEL,01/12/2017,70.05
Bulgaria,BGR,01/12/2017,68.32
Croatia,HRV,01/12/2017,67.1
Czechia,CZE,01/12/2017,65.17
Denmark,DNK,01/12/2017,42.48
Estonia,EST,01/12/2017,40.96
Finland,FIN,01/12/2017,40.96
France,FRA,01/12/2017,73.46
Germany,DEU,01/12/2017,50.95
Greece,GRC,01/12/2017,74.76
Hungary,HUN,01/12/2017,65.53
Italy,ITA,01/12/2017,78.94
Latvia,LVA,01/12/2017,40.96
Lithuania,LTU,01/12/2017,42.37
Luxembourg,LUX,01/12/2017,50.95
Montenegro,MNE,01/12/2017,106.38
Netherlands,NLD,01/12/2017,56.52
North Macedonia,MKD,01/12/2017,104
Norway,NOR,01/12/2017,39.08
Poland,POL,01/12/2017,43.83
Portugal,PRT,01/12/2017,66.04
Romania,ROU,01/12/2017,49.54
Serbia,SRB,01/12/2017,69.5
Slovakia,SVK,01/12/2017,65.17
Slovenia,SVN,01/12/2017,61.2
Spain,ESP,01/12/2017,66.04
Sweden,SWE,01/12/2017,39.97
Switzerland,CHE,01/12/2017,78.64
United Kingdom,GBR,01/12/2017,62.28
Austria,AUT,02/12/2017,37.72
Belgium,BEL,02/12/2017,53.68
Bulgaria,BGR,02/12/2017,37.69
Croatia,HRV,02/12/2017,41.85
Czechia,CZE,02/12/2017,39.75
Denmark,DNK,02/12/2017,30.38
Estonia,EST,02/12/2017,30.38
Finland,FIN,02/12/2017,30.38
France,FRA,02/12/2017,64.16
Germany,DEU,02/12/2017,40.35
Greece,GRC,02/12/2017,50.12
Hungary,HUN,02/12/2017,43.52
Italy,ITA,02/12/2017,68.9
Latvia,LVA,02/12/2017,30.38
Lithuania,LTU,02/12/2017,30.38
Luxembourg,LUX,02/12/2017,40.35
Montenegro,MNE,02/12/2017,106.38
Netherlands,NLD,02/12/2017,43.3
North Macedonia,MKD,02/12/2017,104
Norway,NOR,02/12/2017,30.37
Poland,POL,02/12/2017,39.9
Portugal,PRT,02/12/2017,61.46
Romania,ROU,02/12/2017,39.4
Serbia,SRB,02/12/2017,48.82
Slovakia,SVK,02/12/2017,39.75
Slovenia,SVN,02/12/2017,49.97
Spain,ESP,02/12/2017,61.27
Sweden,SWE,02/12/2017,30.38
Switzerland,CHE,02/12/2017,66.76
United Kingdom,GBR,02/12/2017,61.49
Austria,AUT,03/12/2017,33.94
Belgium,BEL,03/12/2017,54.59
Bulgaria,BGR,03/12/2017,32.52
Croatia,HRV,03/12/2017,29.12
Czechia,CZE,03/12/2017,31.04
Denmark,DNK,03/12/2017,28.48
Estonia,EST,03/12/2017,29.08
Finland,FIN,03/12/2017,29.08
France,FRA,03/12/2017,61.14
Germany,DEU,03/12/2017,36.56
Greece,GRC,03/12/2017,41.35
Hungary,HUN,03/12/2017,33.56
Italy,ITA,03/12/2017,60.94
Latvia,LVA,03/12/2017,29.08
Lithuania,LTU,03/12/2017,29.08
Luxembourg,LUX,03/12/2017,36.56
Montenegro,MNE,03/12/2017,106.38
Netherlands,NLD,03/12/2017,48.22
North Macedonia,MKD,03/12/2017,104
Norway,NOR,03/12/2017,29.14
Poland,POL,03/12/2017,31.36
Portugal,PRT,03/12/2017,62.12
Romania,ROU,03/12/2017,32.78
Serbia,SRB,03/12/2017,39.62
Slovakia,SVK,03/12/2017,31.04
Slovenia,SVN,03/12/2017,44.04
Spain,ESP,03/12/2017,61.6
Sweden,SWE,03/12/2017,29.08
Switzerland,CHE,03/12/2017,63.87
United Kingdom,GBR,03/12/2017,59.33
Austria,AUT,04/12/2017,35.51
Belgium,BEL,04/12/2017,75.04
Bulgaria,BGR,04/12/2017,43.33
Croatia,HRV,04/12/2017,51.74
Czechia,CZE,04/12/2017,38.51
Denmark,DNK,04/12/2017,33.53
Estonia,EST,04/12/2017,36.87
Finland,FIN,04/12/2017,36.87
France,FRA,04/12/2017,82.01
Germany,DEU,04/12/2017,38.14
Greece,GRC,04/12/2017,56.61
Hungary,HUN,04/12/2017,50.35
Italy,ITA,04/12/2017,81.23
Latvia,LVA,04/12/2017,36.92
Lithuania,LTU,04/12/2017,37.09
Luxembourg,LUX,04/12/2017,38.14
Montenegro,MNE,04/12/2017,106.38
Netherlands,NLD,04/12/2017,44.7
North Macedonia,MKD,04/12/2017,104
Norway,NOR,04/12/2017,34.02
Poland,POL,04/12/2017,37.7
Portugal,PRT,04/12/2017,72.48
Romania,ROU,04/12/2017,50.14
Serbia,SRB,04/12/2017,50.08
Slovakia,SVK,04/12/2017,38.51
Slovenia,SVN,04/12/2017,57.65
Spain,ESP,04/12/2017,72.48
Sweden,SWE,04/12/2017,34.84
Switzerland,CHE,04/12/2017,81.22
United Kingdom,GBR,04/12/2017,62.91
Austria,AUT,05/12/2017,35.38
Belgium,BEL,05/12/2017,92.32
Bulgaria,BGR,05/12/2017,75.45
Croatia,HRV,05/12/2017,57.25
Czechia,CZE,05/12/2017,35.87
Denmark,DNK,05/12/2017,29.36
Estonia,EST,05/12/2017,36.45
Finland,FIN,05/12/2017,36.45
France,FRA,05/12/2017,92.26
Germany,DEU,05/12/2017,38.01
Greece,GRC,05/12/2017,55.2
Hungary,HUN,05/12/2017,52.27
Italy,ITA,05/12/2017,90.17
Latvia,LVA,05/12/2017,36.45
Lithuania,LTU,05/12/2017,36.45
Luxembourg,LUX,05/12/2017,38.01
Montenegro,MNE,05/12/2017,106.38
Netherlands,NLD,05/12/2017,46.29
North Macedonia,MKD,05/12/2017,104
Norway,NOR,05/12/2017,30.51
Poland,POL,05/12/2017,38.17
Portugal,PRT,05/12/2017,76.9
Romania,ROU,05/12/2017,51.97
Serbia,SRB,05/12/2017,55.59
Slovakia,SVK,05/12/2017,37.06
Slovenia,SVN,05/12/2017,74.79
Spain,ESP,05/12/2017,76.9
Sweden,SWE,05/12/2017,30.5
Switzerland,CHE,05/12/2017,87.68
United Kingdom,GBR,05/12/2017,61.23
Austria,AUT,06/12/2017,33.68
Belgium,BEL,06/12/2017,81.79
Bulgaria,BGR,06/12/2017,36.81
Croatia,HRV,06/12/2017,45.23
Czechia,CZE,06/12/2017,32.89
Denmark,DNK,06/12/2017,28.07
Estonia,EST,06/12/2017,33.74
Finland,FIN,06/12/2017,33.16
France,FRA,06/12/2017,86.43
Germany,DEU,06/12/2017,36.31
Greece,GRC,06/12/2017,58.78
Hungary,HUN,06/12/2017,41.12
Italy,ITA,06/12/2017,87.53
Latvia,LVA,06/12/2017,33.74
Lithuania,LTU,06/12/2017,33.79
Luxembourg,LUX,06/12/2017,36.31
Montenegro,MNE,06/12/2017,106.38
Netherlands,NLD,06/12/2017,48.37
North Macedonia,MKD,06/12/2017,104
Norway,NOR,06/12/2017,31.06
Poland,POL,06/12/2017,33.15
Portugal,PRT,06/12/2017,77.15
Romania,ROU,06/12/2017,40.14
Serbia,SRB,06/12/2017,43.41
Slovakia,SVK,06/12/2017,34.2
Slovenia,SVN,06/12/2017,73.19
Spain,ESP,06/12/2017,75.35
Sweden,SWE,06/12/2017,31.09
Switzerland,CHE,06/12/2017,89.81
United Kingdom,GBR,06/12/2017,59.91
Austria,AUT,07/12/2017,34.44
Belgium,BEL,07/12/2017,58.88
Bulgaria,BGR,07/12/2017,54.65
Croatia,HRV,07/12/2017,70.14
Czechia,CZE,07/12/2017,35.32
Denmark,DNK,07/12/2017,27.69
Estonia,EST,07/12/2017,34.22
Finland,FIN,07/12/2017,33.86
France,FRA,07/12/2017,67.9
Germany,DEU,07/12/2017,37.07
Greece,GRC,07/12/2017,62.98
Hungary,HUN,07/12/2017,54
Italy,ITA,07/12/2017,80.18
Latvia,LVA,07/12/2017,33.4
Lithuania,LTU,07/12/2017,32.88
Luxembourg,LUX,07/12/2017,37.07
Montenegro,MNE,07/12/2017,106.38
Netherlands,NLD,07/12/2017,45.96
North Macedonia,MKD,07/12/2017,104
Norway,NOR,07/12/2017,28.32
Poland,POL,07/12/2017,34.89
Portugal,PRT,07/12/2017,71.79
Romania,ROU,07/12/2017,52.08
Serbia,SRB,07/12/2017,47.89
Slovakia,SVK,07/12/2017,41.99
Slovenia,SVN,07/12/2017,69.46
Spain,ESP,07/12/2017,70.59
Sweden,SWE,07/12/2017,27.69
Switzerland,CHE,07/12/2017,73.88
United Kingdom,GBR,07/12/2017,60.44
Austria,AUT,08/12/2017,33.08
Belgium,BEL,08/12/2017,51.33
Bulgaria,BGR,08/12/2017,53.34
Croatia,HRV,08/12/2017,57.19
Czechia,CZE,08/12/2017,35.55
Denmark,DNK,08/12/2017,25.28
Estonia,EST,08/12/2017,30.06
Finland,FIN,08/12/2017,28.02
France,FRA,08/12/2017,64.11
Germany,DEU,08/12/2017,35.71
Greece,GRC,08/12/2017,61.68
Hungary,HUN,08/12/2017,55.27
Italy,ITA,08/12/2017,66.25
Latvia,LVA,08/12/2017,30.06
Lithuania,LTU,08/12/2017,30.06
Luxembourg,LUX,08/12/2017,35.71
Montenegro,MNE,08/12/2017,106.38
Netherlands,NLD,08/12/2017,44.88
North Macedonia,MKD,08/12/2017,104
Norway,NOR,08/12/2017,28.24
Poland,POL,08/12/2017,34.67
Portugal,PRT,08/12/2017,67.83
Romania,ROU,08/12/2017,55.48
Serbia,SRB,08/12/2017,53.47
Slovakia,SVK,08/12/2017,37.11
Slovenia,SVN,08/12/2017,61.02
Spain,ESP,08/12/2017,66.52
Sweden,SWE,08/12/2017,26.73
Switzerland,CHE,08/12/2017,64.52
United Kingdom,GBR,08/12/2017,61.86
Austria,AUT,09/12/2017,25.57
Belgium,BEL,09/12/2017,51.22
Bulgaria,BGR,09/12/2017,28.73
Croatia,HRV,09/12/2017,36.97
Czechia,CZE,09/12/2017,23.98
Denmark,DNK,09/12/2017,16.5
Estonia,EST,09/12/2017,27.31
Finland,FIN,09/12/2017,27.31
France,FRA,09/12/2017,68.11
Germany,DEU,09/12/2017,28.2
Greece,GRC,09/12/2017,53.17
Hungary,HUN,09/12/2017,40.88
Italy,ITA,09/12/2017,64.79
Latvia,LVA,09/12/2017,27.31
Lithuania,LTU,09/12/2017,27.31
Luxembourg,LUX,09/12/2017,28.2
Montenegro,MNE,09/12/2017,106.38
Netherlands,NLD,09/12/2017,46.72
North Macedonia,MKD,09/12/2017,104
Norway,NOR,09/12/2017,27.37
Poland,POL,09/12/2017,30.81
Portugal,PRT,09/12/2017,67.93
Romania,ROU,09/12/2017,40.33
Serbia,SRB,09/12/2017,46.48
Slovakia,SVK,09/12/2017,24.57
Slovenia,SVN,09/12/2017,41.9
Spain,ESP,09/12/2017,67.93
Sweden,SWE,09/12/2017,27.31
Switzerland,CHE,09/12/2017,65.56
United Kingdom,GBR,09/12/2017,63.2
Austria,AUT,10/12/2017,26.48
Belgium,BEL,10/12/2017,48.13
Bulgaria,BGR,10/12/2017,22.97
Croatia,HRV,10/12/2017,34.61
Czechia,CZE,10/12/2017,19.31
Denmark,DNK,10/12/2017,25.56
Estonia,EST,10/12/2017,28.36
Finland,FIN,10/12/2017,28.36
France,FRA,10/12/2017,48.36
Germany,DEU,10/12/2017,29.11
Greece,GRC,10/12/2017,52.81
Hungary,HUN,10/12/2017,29.79
Italy,ITA,10/12/2017,57.4
Latvia,LVA,10/12/2017,28.36
Lithuania,LTU,10/12/2017,28.38
Luxembourg,LUX,10/12/2017,29.11
Montenegro,MNE,10/12/2017,106.38
Netherlands,NLD,10/12/2017,46.03
North Macedonia,MKD,10/12/2017,104
Norway,NOR,10/12/2017,28.36
Poland,POL,10/12/2017,28.47
Portugal,PRT,10/12/2017,49.6
Romania,ROU,10/12/2017,19.99
Serbia,SRB,10/12/2017,30.92
Slovakia,SVK,10/12/2017,19.31
Slovenia,SVN,10/12/2017,41.85
Spain,ESP,10/12/2017,47.97
Sweden,SWE,10/12/2017,28.36
Switzerland,CHE,10/12/2017,60.52
United Kingdom,GBR,10/12/2017,60.55
Austria,AUT,11/12/2017,38.75
Belgium,BEL,11/12/2017,58.06
Bulgaria,BGR,11/12/2017,40.65
Croatia,HRV,11/12/2017,44.71
Czechia,CZE,11/12/2017,45.35
Denmark,DNK,11/12/2017,41.09
Estonia,EST,11/12/2017,41.04
Finland,FIN,11/12/2017,41.04
France,FRA,11/12/2017,57.08
Germany,DEU,11/12/2017,41.38
Greece,GRC,11/12/2017,56.92
Hungary,HUN,11/12/2017,45.35
Italy,ITA,11/12/2017,65.66
Latvia,LVA,11/12/2017,41.22
Lithuania,LTU,11/12/2017,41.22
Luxembourg,LUX,11/12/2017,41.38
Montenegro,MNE,11/12/2017,106.38
Netherlands,NLD,11/12/2017,55.69
North Macedonia,MKD,11/12/2017,104
Norway,NOR,11/12/2017,39.69
Poland,POL,11/12/2017,39.91
Portugal,PRT,11/12/2017,56.14
Romania,ROU,11/12/2017,39.39
Serbia,SRB,11/12/2017,43.38
Slovakia,SVK,11/12/2017,45.35
Slovenia,SVN,11/12/2017,43.56
Spain,ESP,11/12/2017,50.99
Sweden,SWE,11/12/2017,40.9
Switzerland,CHE,11/12/2017,68.81
United Kingdom,GBR,11/12/2017,65.11
Austria,AUT,12/12/2017,34.86
Belgium,BEL,12/12/2017,91.58
Bulgaria,BGR,12/12/2017,40.48
Croatia,HRV,12/12/2017,36.79
Czechia,CZE,12/12/2017,38.16
Denmark,DNK,12/12/2017,33.97
Estonia,EST,12/12/2017,34.1
Finland,FIN,12/12/2017,34.1
France,FRA,12/12/2017,78.51
Germany,DEU,12/12/2017,37.48
Greece,GRC,12/12/2017,56.32
Hungary,HUN,12/12/2017,39.17
Italy,ITA,12/12/2017,74.96
Latvia,LVA,12/12/2017,34.15
Lithuania,LTU,12/12/2017,34.15
Luxembourg,LUX,12/12/2017,37.48
Montenegro,MNE,12/12/2017,106.38
Netherlands,NLD,12/12/2017,62.44
North Macedonia,MKD,12/12/2017,104
Norway,NOR,12/12/2017,31.93
Poland,POL,12/12/2017,34.82
Portugal,PRT,12/12/2017,69.72
Romania,ROU,12/12/2017,35.85
Serbia,SRB,12/12/2017,40.17
Slovakia,SVK,12/12/2017,38.16
Slovenia,SVN,12/12/2017,40.14
Spain,ESP,12/12/2017,69.72
Sweden,SWE,12/12/2017,33.15
Switzerland,CHE,12/12/2017,73.5
United Kingdom,GBR,12/12/2017,77.18
Austria,AUT,13/12/2017,30.87
Belgium,BEL,13/12/2017,73.11
Bulgaria,BGR,13/12/2017,51.71
Croatia,HRV,13/12/2017,56.54
Czechia,CZE,13/12/2017,38.57
Denmark,DNK,13/12/2017,24.61
Estonia,EST,13/12/2017,32.04
Finland,FIN,13/12/2017,32.04
France,FRA,13/12/2017,70.24
Germany,DEU,13/12/2017,33.5
Greece,GRC,13/12/2017,59.46
Hungary,HUN,13/12/2017,50.5
Italy,ITA,13/12/2017,111.05
Latvia,LVA,13/12/2017,32.04
Lithuania,LTU,13/12/2017,32.04
Luxembourg,LUX,13/12/2017,33.5
Montenegro,MNE,13/12/2017,106.38
Netherlands,NLD,13/12/2017,49
North Macedonia,MKD,13/12/2017,104
Norway,NOR,13/12/2017,29.4
Poland,POL,13/12/2017,36.18
Portugal,PRT,13/12/2017,68.9
Romania,ROU,13/12/2017,48.5
Serbia,SRB,13/12/2017,49.66
Slovakia,SVK,13/12/2017,38.57
Slovenia,SVN,13/12/2017,51.06
Spain,ESP,13/12/2017,68.83
Sweden,SWE,13/12/2017,29.33
Switzerland,CHE,13/12/2017,82.07
United Kingdom,GBR,13/12/2017,71.58
Austria,AUT,14/12/2017,33.71
Belgium,BEL,14/12/2017,66.07
Bulgaria,BGR,14/12/2017,42.32
Croatia,HRV,14/12/2017,38.01
Czechia,CZE,14/12/2017,39.25
Denmark,DNK,14/12/2017,27.68
Estonia,EST,14/12/2017,32.39
Finland,FIN,14/12/2017,32.39
France,FRA,14/12/2017,58.05
Germany,DEU,14/12/2017,36.34
Greece,GRC,14/12/2017,53.8
Hungary,HUN,14/12/2017,40.32
Italy,ITA,14/12/2017,75.84
Latvia,LVA,14/12/2017,32.39
Lithuania,LTU,14/12/2017,32.39
Luxembourg,LUX,14/12/2017,36.34
Montenegro,MNE,14/12/2017,106.38
Netherlands,NLD,14/12/2017,46.47
North Macedonia,MKD,14/12/2017,104
Norway,NOR,14/12/2017,30.5
Poland,POL,14/12/2017,34.32
Portugal,PRT,14/12/2017,62.09
Romania,ROU,14/12/2017,39.13
Serbia,SRB,14/12/2017,40.43
Slovakia,SVK,14/12/2017,39.25
Slovenia,SVN,14/12/2017,33.09
Spain,ESP,14/12/2017,60.98
Sweden,SWE,14/12/2017,30.55
Switzerland,CHE,14/12/2017,71.02
United Kingdom,GBR,14/12/2017,66.75
Austria,AUT,15/12/2017,40.92
Belgium,BEL,15/12/2017,60.5
Bulgaria,BGR,15/12/2017,34.14
Croatia,HRV,15/12/2017,46.98
Czechia,CZE,15/12/2017,48.98
Denmark,DNK,15/12/2017,39.13
Estonia,EST,15/12/2017,39.56
Finland,FIN,15/12/2017,39.56
France,FRA,15/12/2017,58.36
Germany,DEU,15/12/2017,43.54
Greece,GRC,15/12/2017,61.65
Hungary,HUN,15/12/2017,48.98
Italy,ITA,15/12/2017,62.44
Latvia,LVA,15/12/2017,39.56
Lithuania,LTU,15/12/2017,39.89
Luxembourg,LUX,15/12/2017,43.54
Montenegro,MNE,15/12/2017,106.38
Netherlands,NLD,15/12/2017,52.21
North Macedonia,MKD,15/12/2017,104
Norway,NOR,15/12/2017,36.73
Poland,POL,15/12/2017,41.45
Portugal,PRT,15/12/2017,61.98
Romania,ROU,15/12/2017,36.71
Serbia,SRB,15/12/2017,49.16
Slovakia,SVK,15/12/2017,48.98
Slovenia,SVN,15/12/2017,46.39
Spain,ESP,15/12/2017,59.08
Sweden,SWE,15/12/2017,37.38
Switzerland,CHE,15/12/2017,68.4
United Kingdom,GBR,15/12/2017,62.34
Austria,AUT,16/12/2017,36.32
Belgium,BEL,16/12/2017,46.14
Bulgaria,BGR,16/12/2017,25.28
Croatia,HRV,16/12/2017,37.63
Czechia,CZE,16/12/2017,35.52
Denmark,DNK,16/12/2017,31.84
Estonia,EST,16/12/2017,30.92
Finland,FIN,16/12/2017,30.92
France,FRA,16/12/2017,55.81
Germany,DEU,16/12/2017,38.94
Greece,GRC,16/12/2017,52.6
Hungary,HUN,16/12/2017,35.58
Italy,ITA,16/12/2017,58.02
Latvia,LVA,16/12/2017,31.27
Lithuania,LTU,16/12/2017,32.83
Luxembourg,LUX,16/12/2017,38.94
Montenegro,MNE,16/12/2017,106.38
Netherlands,NLD,16/12/2017,43.6
North Macedonia,MKD,16/12/2017,104
Norway,NOR,16/12/2017,30.91
Poland,POL,16/12/2017,36.81
Portugal,PRT,16/12/2017,58.73
Romania,ROU,16/12/2017,30.49
Serbia,SRB,16/12/2017,36.86
Slovakia,SVK,16/12/2017,35.52
Slovenia,SVN,16/12/2017,37.19
Spain,ESP,16/12/2017,57.64
Sweden,SWE,16/12/2017,31.27
Switzerland,CHE,16/12/2017,61.04
United Kingdom,GBR,16/12/2017,65.18
Austria,AUT,17/12/2017,35.42
Belgium,BEL,17/12/2017,47.84
Bulgaria,BGR,17/12/2017,24.59
Croatia,HRV,17/12/2017,32.84
Czechia,CZE,17/12/2017,32.38
Denmark,DNK,17/12/2017,33.15
Estonia,EST,17/12/2017,30.27
Finland,FIN,17/12/2017,30.27
France,FRA,17/12/2017,52.3
Germany,DEU,17/12/2017,38.05
Greece,GRC,17/12/2017,55.69
Hungary,HUN,17/12/2017,30.94
Italy,ITA,17/12/2017,55.85
Latvia,LVA,17/12/2017,32.08
Lithuania,LTU,17/12/2017,34.27
Luxembourg,LUX,17/12/2017,38.05
Montenegro,MNE,17/12/2017,106.38
Netherlands,NLD,17/12/2017,45.16
North Macedonia,MKD,17/12/2017,104
Norway,NOR,17/12/2017,30.24
Poland,POL,17/12/2017,35.51
Portugal,PRT,17/12/2017,60.57
Romania,ROU,17/12/2017,24.55
Serbia,SRB,17/12/2017,30.82
Slovakia,SVK,17/12/2017,32.38
Slovenia,SVN,17/12/2017,35.4
Spain,ESP,17/12/2017,55.74
Sweden,SWE,17/12/2017,30.99
Switzerland,CHE,17/12/2017,55.44
United Kingdom,GBR,17/12/2017,62.17
Austria,AUT,18/12/2017,45.72
Belgium,BEL,18/12/2017,64.01
Bulgaria,BGR,18/12/2017,56.79
Croatia,HRV,18/12/2017,48.45
Czechia,CZE,18/12/2017,49.38
Denmark,DNK,18/12/2017,42.74
Estonia,EST,18/12/2017,42.69
Finland,FIN,18/12/2017,42.69
France,FRA,18/12/2017,61.67
Germany,DEU,18/12/2017,48.35
Greece,GRC,18/12/2017,63.5
Hungary,HUN,18/12/2017,49.54
Italy,ITA,18/12/2017,67.67
Latvia,LVA,18/12/2017,42.69
Lithuania,LTU,18/12/2017,44.83
Luxembourg,LUX,18/12/2017,48.35
Montenegro,MNE,18/12/2017,106.38
Netherlands,NLD,18/12/2017,51.57
North Macedonia,MKD,18/12/2017,104
Norway,NOR,18/12/2017,38.01
Poland,POL,18/12/2017,46.46
Portugal,PRT,18/12/2017,65.7
Romania,ROU,18/12/2017,47.1
Serbia,SRB,18/12/2017,47.04
Slovakia,SVK,18/12/2017,49.38
Slovenia,SVN,18/12/2017,56
Spain,ESP,18/12/2017,64.58
Sweden,SWE,18/12/2017,40.07
Switzerland,CHE,18/12/2017,67.83
United Kingdom,GBR,18/12/2017,66.06
Austria,AUT,19/12/2017,48.06
Belgium,BEL,19/12/2017,65.34
Bulgaria,BGR,19/12/2017,63.48
Croatia,HRV,19/12/2017,64.71
Czechia,CZE,19/12/2017,62.81
Denmark,DNK,19/12/2017,53.31
Estonia,EST,19/12/2017,46.92
Finland,FIN,19/12/2017,46.92
France,FRA,19/12/2017,64.55
Germany,DEU,19/12/2017,50.69
Greece,GRC,19/12/2017,66.31
Hungary,HUN,19/12/2017,62.81
Italy,ITA,19/12/2017,67.32
Latvia,LVA,19/12/2017,46.92
Lithuania,LTU,19/12/2017,52.23
Luxembourg,LUX,19/12/2017,50.69
Montenegro,MNE,19/12/2017,106.38
Netherlands,NLD,19/12/2017,59.58
North Macedonia,MKD,19/12/2017,104
Norway,NOR,19/12/2017,41.46
Poland,POL,19/12/2017,53.34
Portugal,PRT,19/12/2017,64.34
Romania,ROU,19/12/2017,60.53
Serbia,SRB,19/12/2017,61.14
Slovakia,SVK,19/12/2017,62.81
Slovenia,SVN,19/12/2017,60.34
Spain,ESP,19/12/2017,63.49
Sweden,SWE,19/12/2017,44.81
Switzerland,CHE,19/12/2017,69.58
United Kingdom,GBR,19/12/2017,64.57
Austria,AUT,20/12/2017,48.4
Belgium,BEL,20/12/2017,66.37
Bulgaria,BGR,20/12/2017,54.81
Croatia,HRV,20/12/2017,62.26
Czechia,CZE,20/12/2017,59.68
Denmark,DNK,20/12/2017,43.82
Estonia,EST,20/12/2017,32.44
Finland,FIN,20/12/2017,32.44
France,FRA,20/12/2017,66.83
Germany,DEU,20/12/2017,51.03
Greece,GRC,20/12/2017,60.96
Hungary,HUN,20/12/2017,59.69
Italy,ITA,20/12/2017,77.54
Latvia,LVA,20/12/2017,34.93
Lithuania,LTU,20/12/2017,44.64
Luxembourg,LUX,20/12/2017,51.03
Montenegro,MNE,20/12/2017,106.38
Netherlands,NLD,20/12/2017,62.02
North Macedonia,MKD,20/12/2017,104
Norway,NOR,20/12/2017,31.14
Poland,POL,20/12/2017,49.1
Portugal,PRT,20/12/2017,67.38
Romania,ROU,20/12/2017,59.7
Serbia,SRB,20/12/2017,59.51
Slovakia,SVK,20/12/2017,59.68
Slovenia,SVN,20/12/2017,61.56
Spain,ESP,20/12/2017,66.76
Sweden,SWE,20/12/2017,33.81
Switzerland,CHE,20/12/2017,67.59
United Kingdom,GBR,20/12/2017,65.46
Austria,AUT,21/12/2017,39.13
Belgium,BEL,21/12/2017,62.32
Bulgaria,BGR,21/12/2017,40.71
Croatia,HRV,21/12/2017,51.56
Czechia,CZE,21/12/2017,46.19
Denmark,DNK,21/12/2017,32.99
Estonia,EST,21/12/2017,29.72
Finland,FIN,21/12/2017,29.72
France,FRA,21/12/2017,63.36
Germany,DEU,21/12/2017,41.76
Greece,GRC,21/12/2017,56.25
Hungary,HUN,21/12/2017,51.29
Italy,ITA,21/12/2017,66.93
Latvia,LVA,21/12/2017,32.7
Lithuania,LTU,21/12/2017,34.56
Luxembourg,LUX,21/12/2017,41.76
Montenegro,MNE,21/12/2017,106.38
Netherlands,NLD,21/12/2017,51.25
North Macedonia,MKD,21/12/2017,104
Norway,NOR,21/12/2017,29.3
Poland,POL,21/12/2017,41.15
Portugal,PRT,21/12/2017,65.61
Romania,ROU,21/12/2017,51.03
Serbia,SRB,21/12/2017,49.4
Slovakia,SVK,21/12/2017,47.67
Slovenia,SVN,21/12/2017,54.25
Spain,ESP,21/12/2017,65.57
Sweden,SWE,21/12/2017,29.95
Switzerland,CHE,21/12/2017,63.55
United Kingdom,GBR,21/12/2017,63.08
Austria,AUT,22/12/2017,37.44
Belgium,BEL,22/12/2017,50.9
Bulgaria,BGR,22/12/2017,36.94
Croatia,HRV,22/12/2017,38.95
Czechia,CZE,22/12/2017,39.22
Denmark,DNK,22/12/2017,28.3
Estonia,EST,22/12/2017,32.84
Finland,FIN,22/12/2017,32.84
France,FRA,22/12/2017,55.41
Germany,DEU,22/12/2017,40.06
Greece,GRC,22/12/2017,53.97
Hungary,HUN,22/12/2017,40.73
Italy,ITA,22/12/2017,65.49
Latvia,LVA,22/12/2017,32.92
Lithuania,LTU,22/12/2017,33.48
Luxembourg,LUX,22/12/2017,40.06
Montenegro,MNE,22/12/2017,106.38
Netherlands,NLD,22/12/2017,44.28
North Macedonia,MKD,22/12/2017,104
Norway,NOR,22/12/2017,28.93
Poland,POL,22/12/2017,37.15
Portugal,PRT,22/12/2017,62.33
Romania,ROU,22/12/2017,39.91
Serbia,SRB,22/12/2017,44.26
Slovakia,SVK,22/12/2017,39.22
Slovenia,SVN,22/12/2017,40.19
Spain,ESP,22/12/2017,59.52
Sweden,SWE,22/12/2017,28.93
Switzerland,CHE,22/12/2017,59.54
United Kingdom,GBR,22/12/2017,61.13
Austria,AUT,23/12/2017,21.95
Belgium,BEL,23/12/2017,44.96
Bulgaria,BGR,23/12/2017,28.68
Croatia,HRV,23/12/2017,34.47
Czechia,CZE,23/12/2017,15.84
Denmark,DNK,23/12/2017,8.32
Estonia,EST,23/12/2017,16.88
Finland,FIN,23/12/2017,16.88
France,FRA,23/12/2017,46.53
Germany,DEU,23/12/2017,24.58
Greece,GRC,23/12/2017,53.8
Hungary,HUN,23/12/2017,35.88
Italy,ITA,23/12/2017,47.11
Latvia,LVA,23/12/2017,16.88
Lithuania,LTU,23/12/2017,16.88
